,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
8310,-194.47,-219.81,-81.08,-157.43,-182.83,-119.36,-125.11,-180.07,-179.52,-124.32,-147.24,-146.73,-219.33,-224.21,-151.19,-164.8,-129.64,-174.16,-89.47,107.4
8311,-197.27,-222.47,-88.02,-160.31,-184.18,-105.35,-125.44,-181.59,-184.72,-129.75,-152.17,-148.03,-221.96,-240.04,-162.94,-160.83,-79.58,-170.01,-89.54,92.87
8312,-193.55,-216.46,-75.66,-155.1,-189.18,-138.88,-125.72,-176.58,-179.67,-125.06,-146.98,-140.65,-225.49,-238.04,-156.75,-154.01,-102.85,-172.98,-88.31,110.91
8313,-207.07,-224.98,-78.61,-155.79,-194.31,-151.43,-122.9,-179.57,-187.33,-128.64,-148.28,-151.22,-233.48,-238.61,-154.34,-171.53,-111.36,-171.72,-91.34,171.99
8314,-207.75,-231.07,-85.35,-158.73,-203.85,-121.7,-123.38,-181.91,-187.47,-128.97,-150.76,-155.99,-224.95,-236.7,-158.31,-172.81,-120.86,-178.26,-93.07,172.3
8315,-205.76,-230.69,-84.04,-160.99,-193.38,-142.53,-129.28,-186.57,-186.1,-130.06,-153.64,-152.82,-227.33,-228.88,-158.39,-185.3,-150.47,-181.88,-95.89,152.53
8316,-213.0,-239.67,-99.25,-171.36,-196.29,-109.8,-130.79,-189.14,-199.55,-144.33,-163.3,-165.6,-234.36,-268.19,-172.89,-177.66,-109.05,-185.62,-100.2,188.79
8317,-212.1,-237.32,-92.49,-168.35,-200.26,-127.07,-130.23,-188.49,-196.06,-139.89,-161.54,-159.73,-238.33,-251.33,-177.27,-163.11,-115.3,-184.62,-100.4,162.26
8318,-201.09,-228.07,-79.21,-159.42,-201.48,-146.72,-125.44,-184.65,-189.8,-133.59,-154.4,-148.84,-242.68,-252.0,-162.96,-166.21,-90.62,-179.35,-95.87,84.7
8319,-200.95,-221.06,-80.06,-158.1,-182.23,-124.62,-124.64,-182.99,-180.73,-123.92,-148.81,-148.85,-216.17,-225.98,-152.92,-164.31,-139.0,-184.07,-95.62,85.51
8320,-205.47,-227.47,-88.07,-159.53,-181.09,-111.6,-126.27,-182.7,-184.56,-125.33,-148.25,-159.72,-229.23,-214.9,-152.64,-178.57,-125.6,-179.71,-94.26,95.35
8321,-191.94,-221.17,-78.73,-156.0,-175.88,-116.15,-126.09,-181.6,-176.71,-122.98,-147.65,-142.73,-223.28,-233.09,-165.27,-159.53,-107.98,-180.62,-94.71,32.45
8322,-180.28,-202.48,-64.31,-146.97,-174.89,-113.76,-117.67,-175.2,-163.23,-111.33,-138.25,-126.8,-203.93,-214.33,-145.17,-152.47,-105.92,-166.43,-88.37,13.27
8323,-196.94,-218.52,-75.65,-157.57,-184.77,-135.53,-125.2,-184.3,-179.91,-127.71,-153.08,-151.9,-228.52,-244.2,-162.65,-167.83,-89.39,-175.19,-98.64,32.06
8324,-199.01,-221.2,-81.69,-160.39,-183.96,-116.78,-127.44,-184.85,-181.84,-129.31,-154.63,-151.36,-225.2,-242.78,-161.29,-166.1,-113.4,-180.8,-99.35,-4.91
8325,-188.66,-214.76,-77.99,-153.74,-183.63,-102.32,-119.64,-180.85,-172.63,-120.63,-147.46,-136.24,-219.66,-229.34,-153.85,-157.94,-111.39,-176.81,-94.48,-34.67
8326,-198.86,-216.77,-70.98,-154.2,-186.92,-140.97,-123.62,-183.83,-178.91,-124.84,-150.49,-148.5,-226.95,-241.8,-158.68,-161.88,-124.05,-182.72,-97.81,9.36
8327,-203.95,-220.59,-79.76,-160.44,-187.83,-135.34,-128.96,-186.57,-181.5,-128.11,-153.12,-158.04,-232.83,-231.42,-162.46,-180.81,-123.74,-185.53,-99.21,32.26
8328,-184.08,-205.42,-68.53,-150.8,-170.83,-105.83,-117.54,-177.21,-167.86,-118.43,-144.33,-136.72,-222.59,-231.19,-155.93,-157.41,-117.04,-173.42,-90.49,-7.09
8329,-179.15,-197.59,-62.59,-145.2,-166.84,-114.86,-112.46,-172.26,-160.25,-110.67,-138.42,-127.95,-212.2,-219.76,-149.08,-153.89,-117.59,-169.5,-87.59,35.35
8330,-188.02,-205.96,-69.16,-148.94,-171.76,-114.77,-115.89,-175.55,-163.81,-114.24,-141.71,-136.45,-202.46,-227.99,-157.8,-159.39,-105.78,-174.07,-92.03,79.02
8331,-187.51,-203.61,-62.2,-148.2,-175.69,-135.05,-119.66,-177.94,-168.46,-115.85,-140.71,-135.17,-218.86,-229.88,-154.09,-154.22,-116.24,-177.8,-94.25,31.86
8332,-185.2,-204.49,-69.85,-152.35,-175.6,-106.38,-119.23,-178.68,-167.64,-119.09,-146.58,-131.9,-210.19,-239.97,-171.62,-165.91,-76.02,-179.81,-98.29,30.73
8333,-198.44,-220.99,-84.69,-163.56,-185.82,-102.33,-129.54,-188.6,-179.35,-132.35,-161.29,-146.92,-221.63,-261.87,-187.07,-160.12,-57.2,-187.97,-105.04,77.19
8334,-203.1,-224.4,-82.99,-163.26,-190.44,-143.21,-134.51,-190.29,-186.13,-131.8,-156.82,-147.7,-238.24,-245.9,-159.66,-168.73,-159.6,-194.75,-105.71,54.2
8335,-194.69,-216.15,-76.59,-160.68,-187.68,-132.29,-130.51,-187.02,-176.87,-126.72,-156.61,-136.7,-221.12,-243.54,-171.11,-165.46,-111.6,-194.36,-105.46,42.43
8336,-201.91,-221.22,-80.59,-161.8,-201.89,-121.85,-133.5,-186.77,-179.85,-124.41,-153.69,-147.98,-226.1,-224.42,-159.36,-164.48,-160.0,-187.27,-102.21,98.69
8337,-206.98,-225.61,-87.31,-165.74,-199.78,-149.9,-135.25,-190.91,-188.19,-134.04,-161.11,-153.06,-228.39,-250.23,-172.78,-163.87,-114.84,-185.67,-105.13,113.54
8338,-197.84,-220.24,-82.46,-160.46,-176.79,-143.86,-129.94,-186.01,-180.49,-127.93,-153.24,-138.31,-222.95,-231.69,-159.74,-164.76,-104.87,-183.0,-99.52,75.8
8339,-202.5,-231.16,-94.96,-166.16,-186.36,-108.2,-133.48,-188.66,-184.4,-132.08,-156.17,-149.39,-228.53,-226.22,-162.08,-168.03,-130.69,-182.38,-100.76,70.74
8340,-198.48,-222.41,-87.34,-161.7,-182.42,-127.21,-129.94,-184.79,-178.85,-128.2,-153.44,-142.93,-218.12,-234.07,-160.37,-154.93,-108.29,-180.14,-98.8,97.72
8341,-193.05,-213.59,-77.66,-161.22,-186.8,-136.86,-134.52,-185.46,-172.5,-123.94,-150.16,-135.05,-212.66,-228.34,-154.8,-152.41,-122.6,-177.49,-96.6,65.45
8342,-192.75,-221.51,-88.07,-169.17,-184.99,-137.28,-142.07,-192.16,-176.7,-130.38,-157.7,-135.37,-214.67,-239.01,-165.31,-153.29,-94.26,-180.56,-100.9,18.39
8343,-200.9,-226.6,-89.65,-173.66,-187.75,-157.73,-143.49,-194.33,-184.25,-136.04,-163.38,-147.96,-223.65,-253.49,-173.65,-156.07,-102.74,-189.97,-104.9,44.15
8344,-206.22,-231.72,-100.79,-178.13,-189.61,-127.24,-146.92,-197.85,-191.73,-141.01,-165.15,-150.31,-231.54,-252.89,-167.8,-159.59,-75.12,-176.92,-103.12,27.16
8345,-196.15,-224.09,-86.38,-166.43,-190.25,-136.4,-139.16,-191.4,-181.63,-128.85,-155.84,-137.16,-217.7,-231.64,-159.23,-152.39,-92.64,-173.88,-99.69,-13.07
8346,-202.53,-229.49,-87.8,-165.89,-195.9,-128.37,-136.26,-189.94,-185.98,-130.01,-155.16,-147.98,-225.67,-226.38,-154.84,-171.63,-149.61,-175.65,-99.38,-0.27
8347,-209.24,-233.56,-94.12,-172.51,-190.55,-144.78,-143.51,-196.14,-195.86,-140.31,-166.79,-160.0,-232.91,-246.04,-174.04,-161.2,-100.84,-176.79,-106.4,-7.01
8348,-202.98,-233.63,-101.22,-174.1,-187.54,-101.06,-141.71,-193.73,-192.85,-138.28,-165.39,-145.58,-224.3,-237.99,-163.27,-154.1,-111.63,-181.93,-103.9,-65.66
8349,-201.6,-236.44,-101.79,-175.46,-192.25,-123.73,-144.98,-196.04,-194.1,-141.52,-166.2,-145.31,-230.46,-244.08,-168.21,-165.46,-117.71,-187.39,-107.51,-57.61
8350,-212.07,-237.07,-95.68,-175.01,-190.3,-171.3,-147.91,-198.7,-195.25,-140.41,-166.68,-162.83,-231.56,-241.21,-171.54,-174.97,-140.72,-191.37,-108.57,-42.54
8351,-205.02,-229.9,-94.72,-177.0,-191.47,-145.49,-147.39,-201.54,-192.9,-142.94,-170.92,-152.41,-237.77,-265.14,-179.1,-170.28,-111.5,-190.95,-109.61,-114.58
8352,-197.07,-223.17,-88.87,-173.54,-186.64,-142.56,-145.44,-200.65,-186.99,-136.94,-164.74,-144.74,-233.46,-250.27,-168.62,-166.79,-120.92,-186.52,-105.95,-152.54
8353,-201.56,-226.34,-88.23,-172.09,-186.18,-145.67,-143.84,-198.5,-185.02,-132.17,-162.66,-147.83,-219.57,-227.62,-171.54,-167.35,-107.06,-185.54,-104.86,-128.26
8354,-193.55,-221.25,-86.18,-168.93,-178.43,-124.51,-138.65,-194.84,-182.12,-130.88,-157.07,-142.17,-226.77,-234.3,-158.0,-154.88,-109.93,-176.93,-100.19,-153.67
8355,-195.94,-221.68,-89.06,-175.11,-184.49,-135.3,-145.69,-200.49,-185.91,-136.96,-164.04,-140.77,-226.2,-249.22,-167.11,-152.76,-98.29,-181.11,-107.63,-179.11
8356,-200.37,-223.84,-96.54,-179.44,-180.82,-114.97,-144.58,-200.44,-188.3,-138.74,-167.56,-150.5,-226.48,-247.56,-169.77,-163.03,-117.39,-185.93,-109.43,-129.95
8357,-198.42,-227.66,-93.13,-175.34,-181.51,-120.49,-142.12,-198.85,-187.47,-135.01,-164.9,-152.14,-231.87,-236.33,-170.27,-169.66,-119.51,-188.58,-109.92,-114.79
8358,-196.5,-227.47,-94.22,-177.54,-187.37,-119.59,-144.35,-201.83,-189.17,-140.34,-168.85,-142.26,-227.58,-254.38,-177.94,-161.5,-81.09,-189.08,-111.97,-162.87
8359,-190.25,-217.47,-89.61,-174.33,-165.45,-127.55,-141.62,-199.23,-182.42,-135.38,-163.94,-140.44,-222.26,-241.16,-170.01,-163.21,-126.53,-193.52,-110.32,-163.22
8360,-203.23,-231.23,-102.5,-181.17,-171.78,-143.76,-150.15,-205.83,-195.82,-144.88,-171.32,-159.01,-239.88,-248.88,-177.51,-174.01,-146.16,-195.97,-115.65,-115.2
8361,-196.96,-220.18,-87.41,-173.52,-178.86,-144.99,-146.75,-202.84,-185.53,-133.13,-162.27,-144.26,-231.3,-227.7,-164.61,-167.77,-136.93,-192.28,-112.6,-143.09
8362,-190.53,-216.15,-87.36,-173.83,-170.43,-126.61,-142.72,-202.3,-179.76,-132.86,-165.0,-135.31,-216.06,-237.32,-169.79,-152.5,-101.25,-184.87,-111.27,-162.87
8363,-204.48,-229.21,-103.94,-186.04,-179.3,-113.58,-150.99,-209.58,-193.0,-145.04,-176.32,-153.18,-226.79,-249.3,-185.7,-164.22,-116.26,-190.34,-117.08,-119.26
8364,-205.28,-231.95,-104.56,-185.62,-181.39,-146.82,-156.55,-209.18,-193.7,-143.24,-172.32,-154.9,-237.9,-243.01,-168.33,-169.32,-119.55,-194.46,-114.53,-122.71
8365,-200.12,-230.23,-102.1,-182.17,-185.11,-133.13,-150.8,-206.35,-190.16,-141.88,-171.62,-144.49,-229.54,-243.33,-168.76,-161.69,-104.16,-187.76,-112.07,-148.17
8366,-203.99,-234.55,-101.99,-183.07,-185.04,-150.1,-152.23,-205.92,-194.21,-147.62,-175.05,-149.26,-231.62,-255.65,-175.62,-156.76,-117.68,-189.89,-114.24,-110.0
8367,-204.29,-231.11,-102.69,-184.73,-177.44,-140.28,-152.61,-208.52,-198.23,-150.14,-177.59,-157.21,-232.74,-262.22,-186.08,-164.96,-106.0,-191.37,-117.44,-115.42
8368,-193.47,-225.31,-101.31,-182.74,-176.28,-125.2,-149.06,-206.38,-186.49,-140.92,-172.74,-140.13,-224.59,-241.64,-176.9,-163.37,-124.68,-195.35,-117.33,-193.32
8369,-188.44,-220.99,-98.12,-180.19,-174.38,-127.08,-148.99,-204.5,-180.47,-135.69,-168.72,-133.16,-224.37,-232.3,-171.7,-157.7,-127.67,-193.49,-113.94,-188.4
8370,-191.51,-214.82,-88.65,-176.21,-170.51,-128.56,-145.04,-202.49,-179.18,-134.9,-167.85,-145.13,-223.03,-242.39,-176.09,-162.56,-119.03,-192.39,-113.09,-164.76
8371,-188.07,-218.09,-95.3,-178.59,-165.11,-125.79,-144.27,-204.17,-181.28,-138.5,-171.44,-139.85,-220.7,-250.93,-182.05,-161.34,-78.22,-188.19,-113.83,-201.99
8372,-188.72,-218.47,-92.05,-177.71,-170.69,-124.51,-147.45,-205.58,-183.46,-136.21,-168.73,-140.27,-223.59,-237.62,-173.0,-159.18,-143.87,-195.26,-115.33,-222.62
8373,-196.51,-222.58,-94.42,-175.45,-176.19,-110.29,-145.18,-202.19,-188.07,-137.07,-166.86,-150.13,-230.8,-235.0,-172.26,-165.19,-133.51,-193.72,-112.49,-220.43
8374,-202.64,-233.13,-106.37,-185.56,-177.05,-130.39,-157.59,-211.72,-197.2,-147.65,-176.19,-156.24,-240.98,-247.78,-180.36,-163.74,-116.69,-195.27,-118.13,-231.41
8375,-191.85,-226.75,-96.3,-176.08,-167.1,-152.04,-149.28,-205.94,-187.33,-138.32,-167.02,-139.04,-222.09,-239.66,-174.24,-157.42,-93.09,-189.02,-113.77,-201.73
8376,-188.43,-217.46,-83.78,-166.15,-172.96,-132.37,-138.69,-198.87,-180.51,-127.86,-156.44,-138.38,-220.44,-227.22,-162.77,-152.24,-124.88,-182.47,-106.43,-47.22
8377,-194.32,-222.93,-98.23,-178.84,-158.45,-121.68,-148.45,-208.06,-195.94,-145.76,-170.22,-154.31,-240.95,-259.29,-182.04,-166.7,-78.9,-190.84,-114.19,72.02
8378,-187.68,-218.09,-90.2,-173.72,-165.37,-138.19,-143.98,-204.77,-189.99,-142.8,-168.52,-144.11,-229.39,-266.34,-178.26,-154.04,-54.86,-187.68,-113.63,65.22
8379,-183.55,-215.26,-95.47,-172.4,-154.14,-101.66,-139.39,-200.15,-184.26,-136.39,-163.51,-131.54,-216.01,-232.16,-164.9,-142.25,-128.56,-189.2,-110.85,66.85
8380,-187.35,-215.19,-91.05,-172.75,-169.33,-108.93,-142.41,-199.83,-181.98,-130.61,-161.38,-143.34,-217.02,-218.27,-167.54,-162.95,-122.85,-188.48,-111.7,52.22
8381,-186.92,-210.32,-77.38,-169.96,-162.58,-145.31,-143.63,-202.36,-181.84,-129.92,-162.6,-139.36,-219.59,-227.73,-172.29,-159.77,-122.42,-189.63,-115.25,-32.91
8382,-193.39,-221.44,-91.77,-176.66,-161.83,-142.39,-147.22,-207.24,-190.84,-139.11,-168.56,-142.2,-228.05,-237.57,-173.03,-164.08,-146.87,-196.73,-118.89,-95.73
8383,-197.94,-224.46,-93.22,-175.73,-162.5,-134.57,-144.69,-206.58,-195.77,-140.78,-168.88,-151.74,-235.81,-243.26,-180.32,-163.94,-98.16,-197.72,-117.82,-110.47
8384,-198.16,-226.31,-96.5,-176.71,-166.64,-111.87,-145.64,-209.31,-194.63,-141.21,-171.51,-149.06,-223.33,-239.81,-187.48,-166.8,-114.56,-196.23,-121.48,-148.84
8385,-197.55,-227.58,-98.7,-177.02,-166.75,-101.78,-146.67,-208.35,-198.44,-144.16,-169.59,-145.28,-237.17,-247.62,-177.44,-162.74,-113.75,-192.6,-119.3,-188.5
8386,-199.35,-221.72,-86.83,-168.08,-162.43,-133.4,-139.71,-203.29,-193.12,-134.43,-160.34,-148.76,-227.52,-230.26,-166.92,-162.27,-138.06,-194.98,-117.58,-141.65
8387,-198.1,-216.31,-84.24,-168.71,-155.79,-128.89,-141.51,-207.24,-189.14,-136.06,-164.13,-145.8,-216.16,-241.34,-179.05,-158.26,-119.9,-196.98,-121.66,-143.69
8388,-193.98,-217.17,-86.57,-171.03,-162.19,-138.0,-145.28,-210.11,-192.89,-138.15,-166.66,-146.8,-231.82,-236.82,-177.29,-167.58,-111.63,-196.69,-120.79,-178.01
8389,-189.41,-216.3,-86.73,-170.47,-154.3,-124.25,-142.02,-209.18,-185.71,-134.48,-164.47,-140.65,-224.72,-233.16,-176.1,-158.57,-112.91,-193.97,-119.03,-166.48
8390,-192.63,-220.01,-97.7,-177.06,-152.83,-101.65,-147.06,-212.5,-190.08,-139.68,-170.41,-146.79,-221.97,-236.15,-178.41,-155.41,-124.14,-197.49,-121.06,-140.52
8391,-187.56,-214.19,-86.01,-174.16,-158.8,-144.69,-149.56,-214.36,-183.64,-134.28,-169.79,-141.13,-214.95,-230.35,-183.54,-161.65,-119.52,-197.66,-123.75,-183.7
8392,-187.0,-209.88,-86.41,-172.63,-154.28,-125.88,-145.64,-211.19,-182.41,-134.25,-167.27,-136.47,-223.16,-233.84,-179.71,-158.67,-114.25,-196.78,-122.2,-181.43
8393,-187.29,-208.25,-80.16,-165.26,-151.34,-111.26,-137.23,-204.56,-180.54,-130.32,-161.69,-143.51,-217.56,-232.2,-176.28,-165.84,-75.57,-190.28,-116.9,-110.52
8394,-184.97,-211.59,-89.93,-172.06,-144.75,-106.98,-143.77,-209.83,-184.98,-134.37,-164.12,-141.3,-220.22,-231.77,-165.23,-146.29,-145.36,-193.3,-118.45,-128.31
8395,-182.59,-208.58,-93.44,-175.75,-147.4,-114.01,-148.48,-213.1,-182.88,-137.49,-169.41,-134.16,-219.29,-239.9,-180.76,-146.75,-104.73,-192.65,-119.87,-156.14
8396,-185.75,-212.0,-87.37,-172.87,-145.76,-129.37,-147.92,-210.79,-179.8,-130.62,-163.21,-141.3,-217.45,-213.55,-166.18,-158.55,-125.62,-191.89,-117.62,-92.05
8397,-196.91,-221.38,-99.63,-181.03,-161.85,-130.05,-156.17,-217.83,-192.68,-144.3,-173.51,-156.48,-238.75,-246.7,-178.53,-164.73,-95.56,-193.0,-123.16,-67.23
8398,-189.14,-218.44,-99.41,-179.18,-167.47,-114.54,-156.02,-217.7,-185.09,-140.25,-171.86,-137.98,-223.54,-242.09,-180.81,-155.04,-109.13,-195.01,-123.94,-81.6
8399,-188.48,-213.94,-91.12,-173.33,-151.89,-133.55,-152.51,-213.78,-182.29,-132.22,-166.2,-143.78,-225.37,-217.07,-169.19,-165.93,-134.33,-193.96,-120.06,-34.29
8400,-193.35,-219.58,-98.21,-178.63,-161.85,-143.92,-156.74,-217.35,-187.03,-137.95,-171.61,-152.48,-230.11,-233.88,-179.02,-165.83,-121.45,-196.56,-123.97,10.91
8401,-183.22,-209.15,-92.22,-173.22,-147.85,-118.97,-150.1,-213.27,-174.74,-129.35,-165.26,-136.63,-214.79,-217.89,-170.41,-162.3,-126.2,-194.91,-122.76,-15.48
8402,-177.93,-205.92,-90.91,-171.94,-152.17,-107.99,-150.2,-212.62,-172.58,-128.86,-164.12,-131.19,-215.9,-223.43,-170.14,-147.34,-94.27,-189.39,-119.86,-3.0
8403,-183.87,-203.74,-85.86,-174.97,-150.93,-124.25,-153.72,-216.55,-174.44,-129.51,-166.69,-137.46,-211.22,-235.81,-180.38,-147.95,-80.34,-192.7,-124.48,57.58
8404,-189.93,-211.43,-95.78,-180.11,-156.93,-140.96,-162.05,-221.14,-180.85,-131.5,-167.62,-140.86,-218.05,-224.23,-174.43,-158.79,-122.44,-199.5,-127.43,51.43
8405,-179.96,-201.88,-82.07,-170.59,-152.54,-129.25,-152.32,-215.72,-171.42,-123.29,-160.89,-132.21,-213.98,-218.68,-168.56,-150.74,-112.98,-192.75,-122.03,38.44
8406,-181.84,-203.43,-82.45,-171.33,-146.61,-122.98,-149.04,-213.88,-172.28,-122.77,-160.82,-136.53,-211.26,-219.93,-171.35,-158.79,-101.2,-189.64,-121.77,97.7
8407,-190.3,-210.18,-87.42,-175.75,-152.45,-121.33,-152.37,-217.1,-179.05,-127.7,-165.96,-148.96,-216.82,-227.61,-178.26,-162.17,-110.9,-193.98,-124.71,103.31
8408,-189.09,-210.87,-86.49,-173.05,-153.82,-123.14,-150.56,-215.74,-182.24,-127.31,-163.78,-149.33,-230.42,-227.88,-170.01,-161.92,-110.18,-198.65,-122.19,65.25
8409,-190.71,-215.16,-91.37,-172.97,-148.32,-97.11,-148.72,-213.32,-182.75,-130.32,-165.29,-142.27,-220.27,-230.16,-176.19,-152.16,-107.39,-189.86,-122.29,98.68
8410,-200.12,-218.89,-89.13,-170.78,-152.08,-117.02,-147.89,-211.45,-193.15,-133.32,-165.88,-159.23,-225.4,-231.32,-178.9,-168.35,-80.62,-195.17,-123.76,146.33
8411,-195.53,-216.02,-85.3,-164.87,-155.06,-118.16,-140.07,-205.62,-188.22,-129.06,-159.33,-150.59,-222.06,-226.47,-168.59,-165.21,-105.61,-194.76,-120.15,92.36
8412,-193.33,-217.88,-85.78,-161.46,-154.96,-109.02,-138.31,-201.97,-185.1,-124.71,-154.61,-146.19,-212.32,-210.67,-164.18,-160.31,-136.79,-191.17,-116.74,70.55
8413,-207.55,-225.37,-80.13,-160.68,-174.59,-145.68,-140.74,-201.13,-193.04,-125.78,-154.79,-163.79,-230.95,-213.33,-160.53,-173.15,-121.58,-189.38,-115.42,122.56
8414,-194.76,-216.06,-82.46,-159.31,-144.72,-102.88,-134.09,-197.94,-187.8,-123.95,-153.35,-152.46,-221.97,-219.46,-161.42,-156.6,-114.98,-187.88,-115.46,96.61
8415,-193.3,-211.0,-75.93,-159.88,-154.56,-129.81,-138.23,-202.13,-186.43,-127.72,-156.25,-147.04,-217.6,-237.25,-173.73,-161.65,-80.89,-187.93,-117.95,60.75
8416,-204.47,-214.34,-79.01,-163.56,-153.58,-122.97,-141.79,-203.67,-188.7,-126.33,-156.34,-156.12,-218.55,-219.37,-172.83,-161.83,-96.92,-188.81,-118.35,104.12
8417,-207.12,-219.77,-86.61,-167.18,-163.55,-118.76,-144.51,-205.6,-194.17,-130.02,-158.12,-161.52,-224.12,-218.14,-167.75,-172.8,-131.48,-198.79,-120.76,114.43
8418,-204.99,-221.15,-93.52,-174.09,-151.32,-115.2,-149.13,-210.88,-197.49,-137.26,-165.31,-158.69,-235.81,-232.39,-172.58,-171.48,-104.19,-195.56,-125.01,53.7
8419,-207.55,-219.24,-86.49,-173.23,-156.07,-130.23,-148.73,-211.64,-194.87,-136.93,-166.6,-156.66,-225.41,-233.09,-173.97,-158.52,-111.25,-199.09,-125.9,50.21
8420,-209.74,-223.77,-94.43,-174.73,-154.81,-126.6,-147.73,-210.48,-198.84,-139.13,-168.18,-163.06,-218.4,-239.96,-180.79,-164.97,-99.79,-193.65,-124.3,75.76
8421,-206.75,-219.76,-92.24,-175.45,-157.35,-109.76,-151.31,-213.09,-191.86,-133.4,-166.72,-155.86,-221.4,-217.78,-175.17,-164.98,-102.52,-195.79,-124.01,27.88
8422,-199.49,-214.24,-84.57,-169.77,-154.25,-122.27,-146.51,-209.28,-186.29,-130.51,-161.38,-148.73,-219.43,-222.32,-164.4,-161.66,-102.56,-189.91,-118.92,18.95
8423,-204.03,-217.4,-85.9,-171.68,-156.7,-138.32,-150.96,-212.68,-190.96,-131.45,-160.91,-156.89,-223.58,-220.03,-164.08,-165.33,-118.37,-190.54,-122.22,84.29
8424,-203.4,-217.35,-88.47,-172.34,-157.68,-131.59,-149.29,-211.98,-189.47,-132.69,-163.19,-153.8,-219.16,-239.49,-173.0,-168.71,-65.48,-187.32,-122.41,87.91
8425,-193.09,-210.76,-82.81,-164.42,-149.62,-117.73,-141.11,-204.34,-177.51,-119.31,-153.1,-143.34,-210.32,-200.88,-153.19,-154.21,-116.39,-183.38,-114.19,79.62
8426,-202.94,-217.08,-91.39,-171.52,-154.22,-110.52,-150.34,-208.75,-185.68,-127.43,-158.97,-152.01,-217.93,-211.09,-156.59,-155.59,-140.09,-184.9,-115.53,138.33
8427,-206.01,-214.15,-83.23,-167.08,-162.46,-134.98,-148.07,-205.85,-186.77,-127.67,-157.39,-157.74,-215.05,-220.95,-166.69,-159.72,-107.38,-187.04,-117.1,166.51
8428,-192.11,-208.23,-78.8,-160.99,-148.46,-125.78,-140.17,-201.61,-178.57,-120.96,-151.14,-144.19,-209.91,-215.75,-157.05,-150.16,-97.13,-180.55,-114.32,133.07
8429,-202.94,-218.8,-88.18,-169.94,-167.92,-137.62,-150.97,-206.26,-188.92,-129.83,-158.4,-153.86,-226.4,-223.83,-164.72,-161.02,-89.25,-184.55,-118.3,153.32
8430,-202.74,-214.13,-86.78,-168.39,-155.27,-106.76,-147.09,-206.14,-189.41,-129.47,-158.29,-157.53,-223.82,-220.24,-160.75,-156.89,-110.85,-189.66,-119.75,168.81
8431,-203.15,-218.71,-96.87,-173.96,-154.96,-109.98,-150.54,-210.33,-186.7,-131.26,-162.88,-157.54,-215.66,-216.02,-168.37,-164.84,-112.18,-195.78,-124.92,138.53
8432,-194.67,-212.35,-86.84,-168.51,-156.89,-135.19,-147.44,-205.07,-181.95,-129.35,-160.52,-150.11,-216.14,-217.66,-167.27,-157.68,-112.59,-193.02,-122.68,125.73
8433,-194.15,-210.24,-87.13,-166.5,-149.99,-109.96,-142.15,-201.63,-180.9,-125.82,-157.54,-155.38,-212.69,-213.5,-162.91,-159.48,-92.66,-183.42,-117.55,161.28
8434,-192.78,-210.45,-84.62,-164.01,-151.17,-112.29,-140.81,-199.52,-180.33,-125.16,-154.86,-151.95,-213.43,-218.65,-160.38,-155.35,-88.53,-181.8,-115.31,137.22
8435,-185.17,-208.01,-83.61,-162.91,-146.94,-123.37,-138.75,-198.13,-177.4,-123.06,-153.34,-140.63,-200.61,-218.41,-159.78,-149.16,-103.76,-182.41,-116.37,90.25
8436,-204.74,-229.75,-97.58,-176.47,-165.5,-137.29,-153.65,-208.96,-197.06,-138.3,-165.16,-163.37,-226.76,-227.03,-172.59,-167.51,-83.68,-188.66,-122.93,142.69
8437,-215.04,-238.76,-108.52,-184.71,-173.33,-128.18,-159.54,-216.77,-210.61,-147.61,-171.98,-175.0,-241.0,-232.69,-172.88,-178.0,-131.25,-200.71,-128.43,155.09
8438,-204.9,-235.07,-109.54,-181.35,-159.75,-129.22,-155.64,-213.42,-211.31,-149.53,-171.38,-168.2,-250.42,-243.58,-175.95,-182.08,-72.84,-193.44,-126.46,99.44
8439,-197.16,-223.6,-96.21,-174.12,-162.55,-127.99,-147.71,-207.36,-199.38,-139.41,-165.63,-151.62,-227.68,-229.38,-179.21,-162.13,-84.68,-190.34,-125.15,105.41
8440,-209.26,-235.39,-109.99,-181.32,-153.62,-113.12,-152.77,-211.64,-210.15,-143.87,-166.39,-166.71,-243.03,-216.09,-166.63,-181.62,-149.62,-204.19,-128.17,132.05
8441,-201.72,-231.23,-107.29,-180.38,-150.02,-125.49,-152.64,-210.09,-207.81,-145.29,-167.58,-159.68,-232.59,-233.49,-159.45,-173.13,-124.71,-196.35,-124.89,105.53
8442,-197.65,-231.68,-104.33,-181.2,-158.38,-140.38,-154.78,-212.07,-205.02,-145.1,-169.9,-148.99,-222.05,-222.1,-168.49,-170.8,-142.3,-200.62,-129.19,115.77
8443,-205.55,-238.49,-111.74,-183.73,-158.13,-137.99,-155.1,-214.16,-214.92,-149.74,-172.37,-163.67,-234.35,-222.52,-171.13,-175.76,-134.38,-198.61,-131.71,182.97
8444,-203.99,-239.79,-117.99,-186.51,-158.98,-108.54,-155.23,-213.84,-216.15,-153.14,-175.25,-161.23,-236.15,-233.18,-174.78,-168.04,-114.68,-197.56,-131.88,180.65
8445,-190.09,-229.54,-103.09,-175.87,-148.0,-126.51,-146.22,-206.13,-205.98,-142.34,-165.58,-145.65,-224.68,-221.59,-162.52,-160.19,-95.52,-185.54,-122.85,133.9
