,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
6814,-5.73,-32.42,12.15,3.59,7.43,-23.3,-26.28,0.49,-29.56,-27.54,-46.71,53.56,51.58,-2.66,-8.31,30.97,-0.34,7.13,4.06,-78.13
6815,-20.6,-41.35,6.07,-4.69,-36.2,-25.57,-35.21,-8.86,-37.37,-33.46,-53.12,50.55,46.19,-8.67,-16.56,31.28,-7.28,2.69,-2.07,-50.74
6816,-15.47,-38.42,-0.54,-1.59,-25.9,-27.4,-37.36,-10.89,-36.21,-27.49,-47.59,50.99,48.44,-2.18,-13.94,34.82,0.7,11.28,6.4,-19.51
6817,-3.11,-24.05,19.63,10.0,-35.22,-20.91,-26.89,1.26,-18.05,-17.0,-37.85,61.54,63.19,8.81,0.22,41.27,9.39,18.46,13.59,-42.16
6818,-0.68,-22.34,19.32,7.85,-5.18,-30.42,-23.12,2.37,-14.75,-17.02,-40.29,61.06,63.65,8.26,0.91,35.03,6.36,15.34,12.26,-11.6
6819,-18.8,-45.63,3.8,3.94,-27.04,-35.18,-28.83,-7.59,-30.79,-20.95,-42.94,44.92,49.35,5.04,-6.28,24.73,-1.1,13.12,11.32,53.67
6820,-6.93,-26.34,17.21,11.87,-18.48,-28.4,-23.06,3.31,-14.85,-11.27,-35.81,54.84,59.85,11.88,2.81,28.03,5.07,19.98,17.52,0.81
6821,-2.92,-25.57,10.24,2.49,-9.87,-30.96,-32.54,1.23,-9.06,-14.89,-40.97,54.6,68.29,8.87,6.18,26.18,10.27,20.32,14.35,-49.34
6822,-28.85,-44.48,-1.79,-4.83,-40.82,-41.12,-37.75,-13.19,-28.72,-25.6,-50.72,37.67,46.89,-2.49,-13.77,12.75,-6.23,11.34,5.24,59.17
6823,-15.96,-34.34,7.34,6.76,-11.07,-26.97,-24.92,-3.59,-19.18,-13.56,-41.42,48.05,55.52,9.12,-6.21,19.02,2.84,18.97,14.27,-0.15
6824,-4.55,-18.06,25.84,15.21,-19.96,-27.84,-19.47,8.27,-0.54,-3.15,-33.01,55.4,73.07,19.32,12.52,25.19,14.89,27.87,21.71,-48.66
6825,-0.47,-14.83,23.21,19.83,-13.91,-26.62,-15.62,11.81,4.95,6.3,-25.91,62.08,81.47,29.67,18.02,30.61,22.69,39.84,31.39,41.31
6826,-16.02,-36.64,-2.26,1.59,-31.92,-30.96,-32.34,-7.45,-11.18,-4.5,-36.32,47.07,67.48,20.5,6.68,17.17,10.87,31.68,22.82,36.29
6827,2.49,-13.68,29.58,15.41,-18.64,-20.7,-26.65,5.12,12.0,12.01,-22.65,62.2,83.97,31.53,20.9,21.99,19.8,35.82,29.21,-48.45
6828,4.6,-11.85,27.91,18.78,-15.37,-24.27,-21.55,8.67,20.05,16.4,-19.03,65.24,91.44,37.36,27.22,24.39,22.67,36.5,32.81,-26.29
6829,21.12,3.75,42.45,41.21,9.73,-12.33,0.35,21.7,35.17,38.86,3.93,85.33,106.76,61.65,46.22,48.47,43.36,58.09,54.06,-3.22
6830,15.28,-2.43,32.52,28.29,-3.68,-10.76,-19.91,12.02,30.09,31.03,-4.3,78.14,101.58,51.6,38.56,36.2,38.8,53.31,45.95,-106.57
6831,1.79,-11.98,30.55,16.78,-22.5,-20.56,-21.73,7.52,21.95,15.41,-19.16,60.79,92.6,34.07,27.86,20.68,26.69,38.91,31.04,-163.66
6832,5.09,-4.98,36.12,25.55,-15.97,-34.58,-12.8,5.96,22.29,20.41,-14.98,67.87,89.53,37.95,24.81,27.09,29.24,41.1,34.94,-166.15
6833,-1.97,-18.25,19.41,14.7,-14.25,-29.66,-24.64,-5.61,8.4,8.68,-27.18,50.78,74.92,23.01,7.63,10.98,17.11,28.79,23.02,-243.7
6834,11.67,-3.57,31.52,17.1,-10.88,-25.49,-21.12,3.2,20.81,9.72,-27.14,56.73,86.74,22.27,15.64,10.58,22.36,27.02,22.33,-255.38
6835,13.99,1.66,33.73,19.95,1.69,-18.55,-17.38,5.13,24.04,14.34,-23.39,59.63,86.79,25.32,15.12,14.73,25.59,32.37,27.17,-31.67
6836,4.54,-11.74,19.58,14.77,-3.06,-12.17,-20.34,-3.1,13.8,10.61,-28.19,56.73,78.75,22.28,6.46,14.99,22.9,27.69,23.45,57.56
6837,-5.18,-19.27,15.23,1.27,-18.42,-36.83,-35.4,-10.73,9.57,-3.32,-41.5,49.31,70.94,6.51,-1.03,0.68,12.11,15.53,11.66,-35.8
6838,6.25,-6.22,28.42,14.19,3.15,-18.72,-22.72,2.69,22.95,8.19,-28.97,57.85,85.31,17.95,11.03,11.36,24.39,31.74,25.98,-10.76
6839,5.71,-9.32,26.21,17.37,2.62,-12.21,-18.22,0.66,17.22,9.61,-25.58,57.71,78.37,19.93,10.48,11.09,25.94,36.73,30.32,34.87
6840,7.92,-14.44,8.95,8.77,-4.38,-1.83,-23.56,-3.35,15.08,4.07,-30.47,54.28,76.89,15.06,7.46,6.97,20.87,30.77,25.16,-30.93
6841,10.83,-7.3,21.47,10.56,-6.94,-21.41,-25.94,2.93,21.21,5.7,-28.6,58.12,82.84,16.38,14.53,8.83,26.95,33.7,28.43,-31.72
6842,11.17,-2.14,28.95,14.36,0.36,8.7,-33.91,-1.79,23.68,14.48,-21.09,62.48,85.79,27.0,20.61,20.56,33.08,44.99,37.49,24.82
6843,7.26,-18.14,15.39,11.64,-16.1,-24.94,-34.74,-9.3,16.78,9.58,-25.93,58.98,78.82,24.35,15.91,13.84,32.94,44.11,34.76,20.04
6844,10.6,-2.06,33.76,15.76,-9.37,-35.3,-28.91,0.77,22.55,6.48,-30.34,57.62,79.26,18.2,18.11,7.09,29.2,36.14,29.01,-34.75
6845,-6.77,-23.69,7.79,0.65,-22.93,-34.56,-29.19,-8.85,2.69,-9.83,-43.37,43.43,67.63,7.27,4.88,-1.6,19.2,27.24,18.94,5.51
6846,-25.95,-45.66,-6.98,-7.88,-53.54,-39.37,-35.52,-19.83,-15.22,-19.59,-51.32,30.8,48.99,0.23,-5.77,-6.55,12.61,27.2,16.07,56.91
6847,-3.83,-16.36,14.61,1.69,-17.79,-19.83,-29.89,-6.62,5.01,-10.57,-43.7,45.14,65.71,7.6,8.76,2.22,24.35,30.53,20.18,-47.02
6848,-7.21,-23.39,13.55,7.02,-11.99,-23.62,-19.03,1.45,1.8,-12.76,-43.55,42.28,66.25,3.22,8.11,0.09,24.39,33.31,22.75,-21.97
6849,-15.74,-31.9,9.05,8.31,-15.47,-29.26,-18.55,-2.56,-7.75,-13.21,-42.14,34.45,58.49,0.64,0.76,-1.28,21.14,34.15,23.91,63.11
6850,-16.63,-32.95,5.38,2.71,-28.56,-32.91,-23.87,-4.4,-8.06,-19.66,-48.38,31.52,55.0,-6.84,-2.32,-7.55,16.83,27.57,17.66,-8.78
6851,-14.17,-38.5,2.18,-6.21,-40.21,-15.65,-41.89,-5.67,-9.63,-24.15,-53.87,31.6,56.44,-10.73,-3.15,-10.46,12.65,25.27,13.47,-14.0
6852,-12.79,-33.26,3.71,0.22,-28.77,-26.64,-31.83,-1.72,-8.63,-17.53,-47.82,35.97,62.34,-4.46,-1.75,-1.17,21.02,33.47,20.62,39.68
6853,-20.24,-36.0,3.26,5.38,-31.34,-38.4,-17.11,0.6,-11.39,-15.56,-46.1,33.98,59.44,-4.95,-1.32,2.07,26.24,41.52,25.62,31.11
6854,-0.8,-18.98,11.06,7.84,-9.7,-24.86,-16.61,10.0,2.67,-10.79,-42.12,43.65,73.97,-0.79,9.46,10.34,34.57,42.95,27.64,-32.92
6855,13.43,-12.21,18.15,19.67,-7.41,-18.28,-4.8,20.03,14.17,1.95,-28.59,58.89,90.44,15.62,22.74,29.24,49.32,55.81,42.23,-3.49
6856,1.54,-10.23,30.94,20.55,-14.15,-16.57,-11.14,11.71,6.79,2.96,-29.21,55.1,77.28,13.25,14.14,23.6,41.44,51.98,37.84,55.18
6857,13.67,1.01,36.83,24.14,-7.34,-17.81,-4.47,17.4,18.37,4.35,-29.64,60.62,83.27,12.16,18.5,23.79,40.01,47.23,35.23,-37.37
6858,1.4,-20.98,18.63,7.1,-12.93,-29.87,-18.67,6.2,4.24,-12.35,-46.78,45.92,68.07,-2.85,3.43,9.32,27.09,31.86,19.89,-15.09
6859,-27.31,-51.36,-9.79,-11.4,-34.52,-42.18,-36.93,-15.74,-26.14,-31.06,-63.68,22.67,42.75,-20.31,-19.83,-7.63,7.48,17.78,4.9,57.61
6860,-13.04,-43.79,-13.8,-11.3,-41.7,-31.89,-33.48,-7.7,-15.33,-25.9,-59.04,36.03,53.86,-11.64,-8.61,7.25,21.61,28.09,12.34,-26.41
6861,-14.13,-31.41,-0.57,-9.81,-23.32,-33.66,-31.84,-5.39,-12.38,-29.69,-63.17,32.83,52.91,-17.59,-11.66,0.35,18.83,24.43,5.95,-31.27
6862,-25.28,-50.02,-5.63,-11.79,-37.13,-38.28,-35.34,-15.65,-27.15,-36.36,-66.6,23.83,41.61,-23.92,-22.99,-2.27,12.49,22.23,2.82,63.55
6863,-24.23,-53.53,-15.96,-16.3,-36.62,-32.07,-45.11,-20.5,-30.81,-38.95,-68.25,23.88,37.08,-25.98,-23.91,-2.79,15.22,21.74,2.92,-2.41
6864,-7.94,-28.09,2.58,-6.53,-16.9,-15.67,-34.38,-5.45,-14.96,-29.99,-60.59,35.48,52.59,-20.11,-13.55,6.81,20.9,25.28,8.06,-50.02
6865,-4.76,-23.69,3.76,-2.81,-14.22,-3.53,-29.35,0.33,-11.37,-23.61,-51.71,41.94,59.24,-10.73,-6.77,16.41,27.68,34.65,17.15,23.53
6866,-17.87,-39.39,-2.6,-1.02,-12.42,-33.43,-21.51,-5.61,-24.72,-29.05,-56.11,25.91,43.92,-17.75,-18.2,4.56,16.79,25.92,11.86,20.76
6867,-10.5,-37.36,-5.92,-4.55,-16.74,-32.42,-22.25,-1.38,-18.7,-29.1,-54.86,33.18,51.8,-16.35,-11.09,8.76,20.77,26.46,11.33,-39.39
6868,-0.78,-17.06,12.12,8.05,-23.89,-37.22,-14.72,10.13,-5.79,-20.36,-45.74,49.2,67.79,-6.53,-0.17,22.41,30.91,36.76,22.0,-14.14
6869,-4.03,-27.1,9.98,8.61,-16.53,-25.21,-15.74,1.58,-13.07,-18.15,-44.68,48.87,60.95,-4.32,-5.59,24.55,31.49,40.9,25.52,42.72
6870,-9.97,-43.76,-12.03,-12.0,-20.97,-31.83,-37.91,-14.2,-24.26,-36.03,-62.98,34.12,48.37,-17.84,-18.29,11.23,18.16,26.03,10.04,-21.27
6871,4.85,-21.07,11.94,3.25,-13.66,-24.96,-24.86,3.57,-7.34,-27.41,-54.23,44.15,64.07,-11.14,-4.47,20.08,28.32,34.22,18.45,-66.81
6872,-7.41,-33.8,2.11,-0.96,-18.88,-24.37,-26.0,-5.5,-24.35,-33.93,-62.06,32.29,45.76,-20.09,-22.81,10.6,17.47,24.18,9.97,32.3
6873,-14.25,-44.16,-8.39,-7.26,-15.63,-30.97,-31.09,-11.22,-32.95,-42.95,-69.55,23.17,37.33,-27.31,-31.15,4.93,11.05,19.25,2.8,-11.66
6874,-0.27,-27.93,4.16,1.91,-19.76,-18.17,-22.55,6.19,-14.43,-32.75,-59.33,39.31,55.73,-20.42,-17.24,15.52,21.41,27.03,11.81,-73.19
6875,-3.97,-30.09,3.41,-1.96,-6.44,-20.61,-30.07,-0.05,-20.41,-34.99,-64.15,34.74,50.41,-24.18,-25.11,12.6,17.68,23.5,8.25,11.73
6876,-13.43,-41.63,-1.25,7.33,-23.33,-25.67,-28.22,-3.9,-26.07,-34.29,-61.97,34.0,43.52,-23.89,-27.09,14.32,20.84,29.62,12.94,18.45
6877,5.84,-19.4,17.28,22.06,-9.21,-14.02,-18.69,12.33,-6.29,-20.23,-48.57,53.56,63.39,-10.92,-9.54,28.31,35.7,42.83,25.01,-63.74
6878,10.93,-7.72,16.46,17.34,1.45,-9.93,-18.57,12.24,-6.67,-23.72,-52.45,49.08,62.71,-15.15,-13.18,26.55,35.95,41.09,22.41,-71.85
6879,-12.18,-38.15,-6.86,5.91,-24.04,-12.59,-30.54,-4.72,-28.7,-36.8,-62.28,33.9,44.13,-25.08,-28.85,16.85,24.57,32.22,13.89,-23.25
6880,-19.65,-42.38,-15.05,-1.39,-14.55,-32.59,-32.05,-12.62,-37.66,-47.25,-73.61,21.66,28.54,-36.83,-40.28,2.02,10.52,18.87,0.69,-43.93
6881,-3.73,-32.14,-5.27,0.35,-10.3,-21.75,-35.53,-3.8,-25.95,-41.87,-68.63,30.04,45.92,-30.82,-27.19,13.72,18.65,23.52,6.46,-82.15
6882,-12.44,-41.0,1.76,5.62,-24.75,-32.93,-31.86,-4.98,-31.1,-37.25,-62.13,29.3,41.06,-24.82,-27.52,16.66,25.67,34.2,15.13,-9.76
6883,1.13,-32.64,2.92,11.36,-7.95,-8.1,-19.5,1.75,-22.46,-26.64,-51.26,39.2,49.49,-11.56,-16.14,29.31,36.1,45.9,25.95,-19.74
6884,6.47,-20.02,9.05,11.18,-7.18,-31.09,-19.59,6.2,-16.78,-31.18,-56.98,42.12,55.38,-16.35,-12.39,26.62,36.93,40.76,20.76,-104.49
6885,0.03,-26.76,6.99,13.55,-7.0,-29.53,-14.5,2.84,-23.58,-35.28,-59.32,42.43,51.75,-18.83,-19.16,28.08,36.44,41.4,20.19,-27.2
6886,-19.11,-51.51,-17.82,-0.83,-23.93,-24.12,-24.42,-12.19,-42.87,-50.11,-72.49,25.74,34.21,-31.56,-36.01,20.3,25.8,32.8,8.99,9.46
6887,-24.98,-50.0,-21.96,-15.8,-32.38,-35.16,-38.95,-20.35,-51.09,-65.5,-90.09,8.0,21.57,-51.74,-47.39,-2.11,9.29,14.52,-9.1,-65.14
6888,-26.46,-62.92,-24.27,-16.85,-44.42,-45.39,-43.96,-19.88,-55.91,-69.99,-91.66,10.67,23.78,-52.35,-48.64,0.1,11.11,16.93,-8.56,-30.49
6889,-30.82,-58.75,-20.33,-9.64,-39.94,-36.11,-36.61,-20.05,-60.74,-66.88,-86.77,12.66,17.85,-50.39,-51.12,2.37,13.53,21.07,-2.72,33.58
6890,-30.76,-61.58,-25.3,-12.12,-24.38,-22.43,-33.4,-19.8,-63.51,-71.12,-89.32,6.68,11.18,-56.18,-53.72,-4.76,5.73,13.72,-6.89,-7.46
6891,-27.17,-57.25,-20.58,-13.54,-32.78,-29.43,-40.61,-17.61,-58.27,-72.56,-91.18,8.0,18.27,-56.78,-50.48,-4.79,10.22,13.91,-7.98,-29.4
6892,-26.66,-44.41,-6.5,-2.03,-27.5,-21.05,-35.1,-13.58,-53.04,-61.51,-81.48,18.84,22.15,-47.93,-47.69,8.5,20.1,24.45,2.06,21.18
6893,-34.58,-68.97,-38.66,-15.79,-25.86,-33.47,-34.8,-21.7,-69.61,-73.43,-91.82,-1.29,7.82,-60.6,-61.58,-6.28,9.82,16.75,-7.88,27.39
6894,-33.29,-60.84,-27.18,-20.05,-36.71,-34.45,-45.56,-19.1,-61.54,-74.12,-93.81,3.75,16.77,-61.65,-56.01,-7.14,10.4,9.41,-12.32,-48.49
6895,-23.66,-44.66,-5.73,-4.59,-30.02,-34.63,-32.68,-10.84,-50.26,-59.88,-80.99,15.38,26.67,-48.1,-46.85,6.22,18.61,18.89,-1.09,29.83
6896,-27.12,-58.8,-14.62,-3.03,-30.37,-24.99,-29.1,-14.63,-59.83,-60.37,-78.51,6.37,17.62,-49.33,-51.77,2.19,18.31,21.28,0.51,67.42
6897,-14.99,-43.22,-5.34,-1.06,-19.77,-25.18,-28.03,-6.66,-47.07,-56.94,-77.16,16.77,27.86,-48.44,-44.94,5.09,16.48,19.87,0.65,-25.18
6898,-27.82,-57.66,-23.28,-14.43,-24.82,-37.12,-34.34,-14.37,-56.61,-66.53,-86.57,10.65,21.96,-56.72,-54.57,-4.86,9.3,12.33,-10.08,2.63
6899,-41.04,-65.21,-29.37,-15.8,-35.06,-35.35,-34.69,-20.24,-70.52,-70.69,-90.08,-6.72,4.42,-61.34,-64.84,-14.5,3.2,10.63,-11.79,71.14
6900,-40.24,-64.64,-30.37,-17.45,-29.05,-34.74,-37.11,-21.91,-69.13,-72.13,-95.03,-5.33,5.36,-64.86,-67.56,-17.65,-2.02,1.23,-17.56,12.46
6901,-32.84,-60.55,-22.43,-17.87,-41.31,-27.94,-42.59,-16.76,-58.57,-67.45,-91.49,0.14,16.14,-59.23,-59.46,-12.32,6.32,2.83,-15.9,-24.42
6902,-40.41,-68.94,-28.02,-17.65,-39.31,-34.24,-38.78,-18.09,-66.84,-72.66,-95.57,-4.67,8.07,-64.98,-69.11,-16.95,0.92,2.52,-17.34,49.88
6903,-59.81,-89.13,-41.5,-30.41,-64.13,-67.17,-49.23,-35.49,-88.93,-91.7,-112.63,-27.55,-9.77,-84.13,-89.66,-34.55,-18.13,-17.54,-36.26,39.0
6904,-42.91,-67.59,-28.25,-22.25,-42.3,-40.32,-49.95,-23.33,-70.92,-79.77,-101.53,-8.06,9.71,-73.5,-71.35,-22.54,-2.48,-4.24,-23.3,-0.84
6905,-35.97,-62.56,-25.1,-13.42,-36.2,-28.61,-36.68,-10.47,-63.71,-69.84,-91.13,1.28,16.97,-62.99,-61.35,-9.96,7.59,11.75,-9.04,29.55
6906,-50.36,-76.74,-36.32,-18.13,-54.17,-45.61,-36.58,-17.16,-75.66,-75.26,-94.31,-11.24,3.19,-69.28,-70.91,-19.04,0.75,8.17,-12.33,58.64
6907,-36.71,-61.65,-19.2,-11.93,-41.35,-41.54,-36.82,-9.07,-59.87,-67.93,-87.52,-1.33,14.79,-63.74,-59.82,-14.65,9.08,11.11,-8.97,-41.23
6908,-30.37,-51.65,-14.22,-10.81,-36.03,-43.34,-39.26,-9.74,-53.82,-64.67,-85.66,0.11,17.31,-62.01,-55.93,-14.57,10.6,13.24,-7.9,-23.53
6909,-37.22,-62.39,-28.44,-13.58,-32.3,-31.3,-37.05,-15.64,-61.57,-62.54,-85.21,-2.18,10.3,-59.65,-62.2,-12.52,11.63,19.39,-2.18,56.73
6910,-36.52,-68.93,-40.02,-20.33,-51.23,-42.52,-40.66,-17.18,-62.89,-67.87,-91.14,-2.63,10.5,-62.39,-63.06,-15.39,7.33,15.38,-7.59,-17.94
6911,-19.5,-34.71,3.6,-2.36,-34.97,-25.77,-31.34,-1.36,-39.43,-51.96,-76.69,15.03,28.7,-51.2,-45.66,-5.44,20.02,25.54,3.84,-45.84
6912,-22.21,-44.31,-14.18,-4.77,-21.45,-10.86,-26.06,-3.95,-45.82,-50.18,-75.48,12.23,26.94,-47.21,-49.27,-2.84,18.83,29.1,6.42,54.05
6913,-36.68,-62.16,-22.14,-11.87,-39.76,-38.64,-29.79,-13.38,-60.97,-62.59,-85.77,-3.43,10.69,-59.64,-61.68,-19.98,2.87,14.43,-5.98,38.41
6914,-33.35,-64.32,-20.61,-15.79,-35.65,-59.7,-40.52,-14.87,-56.81,-63.44,-87.17,-2.8,15.21,-60.02,-57.84,-20.76,1.94,8.13,-9.34,-19.54
6915,-36.12,-55.49,-15.08,-10.77,-47.87,-51.37,-34.2,-13.52,-55.92,-61.91,-86.46,-5.3,14.11,-59.2,-58.98,-24.37,-0.07,8.43,-9.31,6.41
6916,-52.62,-67.47,-26.82,-21.5,-55.75,-38.67,-44.28,-28.4,-71.22,-70.12,-96.08,-16.43,-1.52,-67.86,-74.01,-32.76,-12.91,-0.77,-19.4,22.33
6917,-42.3,-62.3,-22.4,-15.95,-53.34,-47.56,-38.48,-17.16,-61.37,-66.09,-90.55,-10.01,9.73,-62.1,-63.04,-26.84,-3.47,6.41,-14.04,-55.42
6918,-28.03,-47.0,-4.25,-6.1,-35.28,-28.27,-34.4,-6.55,-42.64,-52.28,-77.34,5.49,29.08,-43.87,-42.11,-11.9,20.44,26.89,2.06,-51.73
6919,-40.66,-69.46,-37.57,-24.45,-45.53,-24.39,-52.05,-28.93,-62.88,-63.84,-89.1,-5.06,14.37,-50.91,-58.03,-18.52,9.93,20.11,-6.2,24.43
6920,-37.42,-65.27,-30.69,-16.07,-41.32,-56.23,-34.54,-18.24,-62.25,-64.7,-89.45,-6.99,14.54,-54.35,-57.47,-23.42,5.89,14.21,-8.96,-36.1
6921,-27.04,-53.07,-15.2,-8.68,-45.73,-41.09,-28.74,-5.88,-47.88,-57.42,-82.92,6.62,30.51,-48.16,-46.01,-14.69,11.65,18.54,-4.63,-76.42
6922,-38.68,-63.41,-26.05,-13.52,-38.11,-46.82,-33.56,-16.23,-61.95,-64.1,-89.06,-4.09,17.46,-54.97,-61.6,-19.88,3.14,10.96,-11.02,44.92
6923,-36.81,-65.52,-42.31,-21.1,-46.27,-30.42,-41.39,-20.3,-61.91,-63.81,-88.78,1.0,18.73,-52.29,-60.01,-15.34,6.09,15.52,-7.13,32.45
6924,-12.75,-39.51,0.92,5.83,-16.08,-22.04,-18.66,5.41,-35.02,-46.18,-71.71,23.31,41.71,-39.54,-42.22,3.79,25.11,28.22,6.11,-40.54
6925,-29.02,-53.76,-4.83,-1.29,-41.44,-33.22,-32.59,-6.31,-51.39,-58.92,-83.31,11.33,23.88,-54.28,-59.15,-6.35,8.33,16.82,-4.0,43.34
6926,-42.75,-73.97,-32.35,-17.49,-34.52,-37.11,-42.07,-22.53,-73.7,-75.04,-97.75,-2.67,4.77,-71.96,-78.2,-19.14,-6.45,5.37,-16.49,55.41
6927,-43.47,-72.33,-26.26,-21.52,-45.54,-49.36,-42.91,-20.57,-74.58,-81.01,-103.45,-8.84,2.01,-80.89,-82.68,-25.7,-12.59,-4.0,-23.6,14.72
6928,-31.42,-53.71,-12.87,-8.96,-34.95,-35.69,-29.18,-3.44,-57.87,-66.94,-88.61,6.39,18.33,-65.26,-66.13,-10.27,2.89,11.41,-8.78,18.62
6929,-37.44,-64.68,-24.42,-6.42,-41.43,-38.3,-26.71,-6.18,-63.74,-60.53,-80.53,8.38,18.43,-58.9,-62.76,-3.81,9.39,18.92,-0.64,58.23
6930,-35.36,-60.3,-20.31,-11.51,-40.75,-29.37,-42.58,-14.32,-61.91,-62.89,-84.2,-3.2,11.85,-65.36,-68.07,-20.11,-7.07,3.98,-10.31,56.22
6931,-37.13,-62.51,-18.66,-13.44,-36.14,-47.95,-45.3,-12.31,-58.84,-64.77,-85.98,-5.79,12.71,-65.67,-63.37,-27.56,-8.43,-1.53,-13.13,-11.47
6932,-35.03,-64.99,-20.86,-2.94,-25.59,-43.49,-27.83,-3.37,-55.13,-49.83,-69.7,-1.37,18.51,-50.94,-53.61,-17.43,2.13,16.14,4.09,64.33
6933,-26.21,-42.73,0.09,12.36,-35.64,-28.9,-15.56,5.21,-45.21,-37.3,-59.33,10.17,24.04,-42.45,-46.72,-13.06,6.43,22.25,11.16,55.88
6934,-24.23,-40.4,7.79,7.9,-33.85,-32.89,-20.85,5.1,-41.95,-42.51,-65.35,7.87,24.33,-47.6,-44.53,-20.93,4.95,17.31,4.12,-33.4
6935,-34.85,-51.56,-6.09,-3.21,-40.94,-24.18,-31.52,-3.05,-52.34,-47.29,-69.48,-4.89,17.25,-49.35,-47.77,-25.54,6.35,19.03,2.97,20.17
6936,-33.17,-58.23,-10.63,4.61,-28.04,-35.19,-19.47,0.75,-57.49,-44.41,-65.39,-6.18,16.54,-46.07,-50.14,-23.08,7.88,22.65,7.49,-13.99
6937,-31.87,-68.18,-26.0,-5.21,-50.73,-46.37,-29.07,0.98,-56.29,-51.81,-71.65,-5.23,17.04,-49.61,-47.78,-30.62,5.19,17.86,4.05,-172.3
6938,-23.6,-44.42,-1.08,7.2,-43.27,-29.91,-21.93,10.45,-40.19,-39.8,-59.25,4.93,28.7,-37.09,-36.72,-23.73,11.57,23.73,13.87,-216.7
6939,-37.0,-54.57,-8.12,-2.68,-37.51,-30.46,-38.87,-8.83,-53.85,-47.41,-68.11,-10.24,15.01,-48.03,-53.43,-39.59,-4.85,7.85,0.89,-159.91
6940,-39.38,-62.73,-16.0,-7.88,-41.04,-38.47,-42.08,-9.54,-58.01,-53.3,-74.08,-16.45,7.9,-57.41,-57.55,-52.59,-15.68,2.81,-3.01,-35.02
6941,-31.66,-39.85,11.02,9.11,-39.09,-45.9,-21.78,9.75,-40.16,-41.05,-61.9,-5.15,22.26,-47.58,-42.18,-47.15,-3.09,15.27,8.56,33.22
6942,-37.43,-52.94,-0.6,7.45,-44.59,-28.96,-23.6,4.21,-45.7,-39.62,-57.45,-2.79,23.15,-41.33,-38.99,-42.21,2.79,26.23,14.93,89.74
6943,-39.32,-59.73,-3.96,6.76,-28.12,-37.18,-25.81,2.16,-48.53,-39.15,-57.09,-7.32,18.15,-41.02,-40.46,-40.04,-0.73,25.17,15.09,73.22
6944,-29.0,-42.53,7.81,11.22,-34.83,-40.15,-16.49,11.05,-38.42,-39.83,-57.77,-6.49,25.28,-41.25,-32.27,-46.97,0.59,21.68,14.92,-21.28
6945,-37.95,-54.82,-9.66,0.14,-46.41,-26.37,-25.24,4.06,-50.4,-47.19,-63.52,-14.16,17.93,-46.74,-38.0,-52.48,-2.45,18.91,11.66,29.6
6946,-37.28,-53.67,-3.78,6.01,-30.75,-30.5,-23.49,2.35,-50.27,-40.4,-56.64,-13.17,17.61,-41.18,-38.3,-49.54,-1.69,20.09,16.32,90.46
6947,-20.13,-36.94,13.95,17.96,-27.81,-31.23,-13.96,16.39,-32.34,-29.93,-46.99,0.58,32.78,-34.33,-23.83,-43.89,7.27,27.61,24.75,-5.31
6948,-30.75,-50.05,-2.6,4.34,-24.97,-37.24,-27.63,7.97,-42.97,-42.29,-58.03,-11.08,23.55,-44.6,-34.25,-56.45,-5.88,17.66,14.17,34.75
6949,-55.53,-68.18,-18.75,-4.62,-44.18,-40.12,-32.95,-7.89,-67.18,-56.17,-72.22,-34.1,-3.81,-63.67,-57.68,-79.49,-32.32,-0.04,-0.86,110.85
6950,-50.02,-67.63,-11.63,-4.28,-75.91,-43.36,-33.69,-2.35,-62.1,-52.86,-68.59,-28.85,0.91,-60.37,-51.07,-79.1,-25.4,3.02,2.23,31.1
6951,-37.39,-51.8,-15.18,-0.06,-37.9,-30.14,-29.72,8.11,-49.95,-46.79,-60.66,-19.64,14.53,-54.77,-39.02,-70.78,-18.32,9.76,10.24,20.56
6952,-26.51,-43.73,5.43,20.83,-32.41,-28.96,-11.97,19.97,-40.27,-30.6,-43.44,-7.68,26.56,-37.32,-26.09,-52.16,-3.51,27.14,28.75,66.96
6953,-36.74,-47.86,8.66,20.08,-42.38,-40.91,-13.03,15.87,-47.33,-34.13,-47.58,-10.72,16.95,-41.37,-32.8,-60.12,-10.55,20.46,23.44,54.31
6954,-33.49,-53.52,-7.16,9.33,-36.94,-34.31,-20.48,15.43,-46.81,-42.52,-54.68,-12.7,18.66,-49.02,-33.17,-65.42,-15.1,14.13,16.85,28.66
6955,-32.08,-48.1,2.72,14.62,-26.06,-31.0,-13.8,18.82,-45.99,-38.93,-50.17,-10.03,25.13,-42.79,-29.61,-55.94,-7.71,20.91,22.48,51.14
6956,-42.35,-59.6,-8.75,8.22,-36.97,-15.27,-26.42,9.38,-56.28,-42.48,-53.13,-12.44,15.74,-45.38,-35.16,-55.46,-8.37,22.75,23.95,54.83
6957,-38.35,-61.75,-9.04,6.03,-29.43,-37.29,-25.58,12.51,-54.18,-48.89,-60.23,-8.23,16.45,-52.31,-36.39,-58.9,-12.91,16.5,18.4,-12.87
6958,-39.29,-60.24,-4.29,5.81,-47.05,-41.24,-15.47,15.18,-58.09,-56.51,-66.74,-20.32,12.14,-61.79,-43.03,-65.91,-20.69,8.73,9.97,36.55
