,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
7171,-25.77,-23.42,-48.97,-64.31,-38.94,-72.63,-55.43,-58.44,-28.11,-43.87,-75.25,-10.29,-15.77,-50.74,-75.6,-13.27,-38.35,201.07,149.05,2998.5
7172,51.68,69.31,50.03,28.12,62.64,27.03,45.19,12.71,53.05,50.21,15.08,58.76,81.04,41.19,9.2,72.07,57.37,-123.97,-287.67,-3934.51
7173,-47.3,-36.26,-67.3,-72.51,-65.26,-68.02,-60.48,-71.79,23.65,-15.4,-71.84,-32.98,-28.7,-75.25,-101.48,-31.81,-53.25,-145.0,-94.31,-20.36
7174,-74.88,-73.41,-103.2,-111.59,-97.5,-117.82,-103.5,-97.59,-48.65,-76.65,-116.72,-57.19,-67.45,-103.5,-126.13,-63.25,-88.93,96.57,211.16,4488.59
7175,32.41,47.76,30.22,7.56,43.13,0.77,30.31,-1.85,19.18,22.16,-7.17,41.94,62.21,29.05,-3.39,56.11,42.11,-104.62,-180.58,-2262.59
7176,0.46,18.72,-8.71,-19.12,-3.53,-13.44,-2.18,-28.31,58.74,30.41,-22.52,11.16,29.3,-15.96,-47.23,21.71,-3.08,-202.72,-233.97,-2591.74
7177,-92.39,-88.83,-122.56,-126.95,-119.79,-129.42,-112.52,-111.04,-38.53,-77.55,-126.95,-74.81,-84.25,-124.36,-148.33,-82.3,-110.88,62.67,189.11,4356.77
7178,-0.69,11.66,-9.98,-29.85,-0.14,-39.75,-6.87,-26.32,-13.54,-14.17,-42.63,14.18,22.42,-8.7,-36.59,21.13,5.0,28.01,-11.03,371.28
7179,33.82,58.3,34.05,18.91,41.3,21.62,35.6,6.56,67.71,55.42,10.73,44.8,69.96,28.34,-2.67,59.35,41.24,-219.5,-311.62,-4102.46
7180,-68.56,-61.33,-95.65,-97.21,-93.83,-95.28,-91.13,-88.68,0.35,-41.06,-96.34,-54.01,-56.95,-101.79,-123.6,-60.03,-86.04,-6.23,80.48,2639.32
7181,-33.98,-27.43,-52.45,-67.02,-42.71,-74.13,-47.44,-57.48,-33.11,-45.96,-79.49,-18.82,-21.59,-56.01,-81.96,-21.42,-47.14,150.64,144.49,2962.8
7182,36.9,60.98,41.34,21.35,52.84,16.31,47.63,8.82,42.97,43.19,7.14,47.15,73.13,33.94,1.1,61.82,45.83,-142.08,-294.22,-3984.51
7183,-43.49,-29.21,-62.42,-67.29,-59.3,-62.85,-58.54,-65.82,30.61,-9.27,-67.23,-27.61,-21.86,-70.95,-98.54,-26.26,-53.26,-97.33,-88.97,-32.25
7184,-78.02,-74.7,-105.01,-113.85,-98.52,-120.21,-101.39,-98.16,-49.75,-76.97,-119.36,-58.75,-68.35,-105.58,-131.04,-66.22,-96.03,95.41,214.38,4450.71
7185,26.53,44.19,25.74,3.88,37.45,-2.44,28.01,-4.19,17.45,18.85,-13.1,38.28,58.7,23.62,-10.0,49.86,31.76,-92.63,-182.65,-2250.75
7186,-6.05,13.54,-14.35,-23.43,-10.59,-18.15,-6.2,-31.47,53.57,25.39,-28.35,6.59,25.01,-21.7,-51.93,14.69,-11.8,-190.29,-243.05,-2619.87
7187,-85.5,-81.52,-112.27,-115.38,-110.8,-119.12,-104.82,-100.39,-29.64,-67.04,-117.61,-65.74,-75.67,-116.05,-140.13,-75.81,-108.55,93.04,198.21,4304.16
7188,0.88,11.91,-5.92,-27.15,4.15,-33.9,1.82,-24.91,-11.93,-12.46,-40.45,15.75,25.51,-7.49,-39.22,20.64,0.12,35.93,-6.1,353.23
7189,20.24,43.48,22.83,8.18,28.67,10.35,33.62,-3.58,54.95,42.83,-0.22,30.25,59.15,18.47,-14.85,44.23,25.38,-220.03,-319.38,-4172.54
7190,-76.37,-65.29,-97.16,-99.08,-98.99,-98.65,-91.2,-88.84,-0.63,-43.13,-98.5,-57.36,-59.3,-101.76,-126.15,-62.28,-91.49,-9.72,77.82,2553.62
7191,-41.8,-32.85,-54.08,-69.34,-48.73,-79.48,-48.95,-58.44,-37.43,-49.26,-80.52,-22.7,-24.13,-56.44,-83.17,-25.01,-49.62,147.74,143.97,2877.92
7192,41.41,65.15,51.93,30.81,57.96,30.29,54.4,18.8,50.61,50.64,17.34,51.04,78.41,42.19,8.66,64.86,46.63,-154.77,-283.95,-4059.74
7193,-50.86,-33.31,-60.19,-64.86,-62.32,-57.83,-54.23,-63.51,25.63,-10.81,-65.2,-34.89,-26.55,-70.8,-97.93,-33.25,-53.62,-114.09,-91.01,-134.3
7194,-82.52,-74.95,-101.31,-108.11,-99.61,-116.96,-93.33,-93.1,-51.34,-74.6,-115.37,-63.27,-70.12,-104.85,-129.49,-69.29,-87.29,149.05,218.1,4387.62
7195,23.93,45.59,30.92,7.54,38.34,0.84,33.06,0.09,16.0,21.0,-8.96,36.55,57.97,25.88,-9.72,50.39,41.65,-89.61,-170.94,-2356.95
7196,-9.04,14.21,-11.17,-22.05,-10.75,-16.98,-6.54,-29.59,52.8,27.92,-25.0,3.88,23.35,-18.83,-51.33,15.22,-3.78,-191.11,-232.35,-2685.23
7197,-83.32,-74.77,-106.65,-112.51,-105.06,-111.73,-106.58,-97.28,-24.77,-61.46,-112.08,-63.88,-71.58,-108.39,-134.1,-69.7,-95.88,77.65,205.02,4235.83
7198,1.18,16.99,-2.97,-23.19,8.83,-30.38,-11.81,-24.77,-8.54,-8.08,-39.46,16.13,26.7,-1.13,-35.38,23.36,6.77,32.11,-4.61,308.05
7199,28.09,54.42,31.1,14.09,39.17,19.15,30.84,-0.39,62.88,52.07,5.35,39.33,66.24,26.3,-10.59,54.13,35.73,-188.88,-314.15,-4205.55
7200,-86.04,-71.88,-107.13,-110.05,-104.75,-107.15,-95.79,-98.96,-9.52,-50.64,-108.71,-66.21,-67.56,-110.18,-138.7,-70.11,-96.51,-18.99,76.32,2499.07
7201,-47.47,-36.42,-63.8,-77.3,-53.17,-88.14,-53.52,-64.53,-41.01,-52.19,-87.61,-28.56,-28.95,-58.94,-89.36,-26.87,-52.26,107.68,144.1,2853.91
7202,34.86,61.43,40.2,19.26,52.55,17.1,47.15,9.46,45.31,44.79,7.5,46.89,74.76,41.08,3.31,64.91,46.0,-182.84,-292.28,-4092.32
7203,-57.05,-37.79,-69.8,-75.2,-67.77,-70.74,-57.6,-71.84,21.46,-15.52,-74.39,-41.79,-31.35,-74.04,-104.19,-37.9,-62.49,-128.99,-95.34,-191.25
7204,-74.27,-66.05,-97.36,-105.46,-89.63,-113.56,-91.19,-87.52,-41.94,-66.9,-110.03,-54.76,-62.02,-94.3,-120.81,-59.17,-86.34,158.29,226.66,4333.93
7205,35.26,57.62,36.69,15.1,52.04,8.58,37.78,8.17,27.37,32.79,0.58,46.6,67.28,37.7,1.28,61.97,46.29,-55.63,-163.67,-2384.75
7206,-4.85,20.93,-9.4,-18.85,-2.96,-13.05,-1.37,-25.84,59.02,34.02,-21.45,9.46,28.56,-12.54,-44.25,22.14,3.33,-201.19,-233.16,-2758.29
7207,-90.16,-79.68,-115.57,-118.82,-111.52,-119.51,-102.22,-101.69,-29.63,-67.76,-119.6,-69.37,-77.6,-114.12,-138.27,-74.07,-102.71,74.46,198.17,4182.48
7208,-6.22,11.51,-10.34,-32.27,2.82,-37.33,-2.37,-27.81,-15.17,-15.4,-45.75,7.52,20.33,-9.25,-39.64,16.31,-5.7,20.01,-5.24,234.47
7209,21.27,49.74,24.79,8.87,34.27,13.85,36.94,0.05,60.26,46.64,0.95,31.99,60.84,21.56,-12.03,49.57,30.66,-193.43,-313.31,-4279.07
7210,-87.93,-73.98,-108.57,-110.03,-107.57,-108.49,-98.23,-97.26,-8.71,-52.37,-109.63,-69.52,-69.23,-110.33,-135.0,-70.86,-96.66,9.5,74.71,2419.67
7211,-54.08,-43.08,-68.57,-82.13,-58.94,-90.97,-64.69,-69.26,-46.05,-58.95,-93.95,-35.68,-35.12,-65.71,-93.87,-34.77,-56.17,91.77,142.97,2860.04
7212,32.55,57.34,38.79,19.54,48.94,18.68,48.21,8.09,43.21,42.69,4.16,42.67,73.15,37.66,0.28,63.61,48.89,-166.36,-292.59,-4134.86
7213,-52.04,-34.84,-65.69,-70.27,-64.05,-61.98,-53.86,-68.05,27.71,-12.4,-71.5,-36.66,-25.62,-68.47,-99.35,-29.87,-57.31,-133.54,-94.27,-218.93
7214,-85.38,-76.37,-104.4,-111.95,-98.99,-117.04,-99.08,-94.49,-49.24,-76.91,-118.31,-64.29,-69.8,-101.95,-130.21,-66.53,-88.72,137.34,222.23,4322.95
7215,19.37,42.79,27.25,4.98,36.83,-1.0,32.96,0.92,15.75,19.58,-11.36,33.26,57.04,26.67,-8.5,50.11,38.93,-45.55,-165.56,-2377.54
7216,-14.27,9.37,-15.79,-24.87,-12.64,-21.94,-0.68,-29.08,50.62,25.13,-28.39,-0.25,22.57,-19.4,-50.58,14.93,-6.95,-232.36,-238.33,-2765.03
7217,-92.16,-83.85,-115.19,-117.64,-112.4,-122.95,-104.12,-99.0,-30.79,-67.63,-118.34,-72.95,-76.98,-113.76,-136.95,-74.74,-101.14,65.43,200.31,4182.77
7218,-7.9,8.54,-8.04,-27.09,0.79,-35.56,1.55,-22.78,-14.18,-11.97,-40.74,5.92,21.08,-6.11,-34.01,16.88,0.23,18.34,-2.0,275.69
7219,22.42,49.51,29.97,13.97,35.36,19.43,41.14,5.0,61.22,52.23,6.98,31.5,63.23,26.2,-4.33,52.65,34.07,-202.95,-310.58,-4308.29
7220,-81.12,-69.63,-103.06,-104.63,-103.36,-99.28,-88.08,-90.73,-5.83,-46.94,-103.24,-68.36,-65.98,-106.56,-128.07,-68.09,-95.46,51.69,79.92,2303.29
7221,-54.51,-43.95,-66.19,-79.03,-58.26,-86.94,-50.25,-63.62,-48.24,-57.71,-90.36,-40.52,-35.66,-65.51,-89.05,-35.05,-51.06,147.62,150.12,2579.29
7222,26.54,56.16,37.97,20.67,48.75,19.96,55.67,12.33,39.74,40.34,6.86,36.38,68.21,33.97,3.7,62.19,48.76,-162.11,-282.77,-4302.08
7223,-57.27,-35.7,-66.57,-67.68,-63.46,-61.35,-50.11,-63.36,22.3,-12.3,-69.02,-45.03,-31.24,-71.71,-96.3,-33.03,-55.56,-115.63,-84.09,-314.55
7224,-80.41,-70.16,-98.93,-103.72,-92.6,-111.9,-90.36,-84.69,-44.61,-69.38,-108.88,-63.92,-68.03,-97.28,-117.6,-61.82,-84.28,158.08,236.35,4246.08
7225,28.02,52.82,35.01,15.07,49.51,10.47,46.21,10.87,22.99,28.28,1.44,36.82,60.91,32.43,3.23,58.99,45.75,-24.28,-152.63,-2690.0
7226,-15.56,10.23,-15.92,-23.09,-10.06,-15.97,6.14,-27.85,46.31,23.69,-26.92,-8.37,15.4,-23.95,-51.51,12.57,-3.64,-206.09,-231.06,-3135.71
7227,-106.3,-95.75,-129.81,-129.17,-124.92,-132.25,-98.0,-109.68,-48.84,-82.6,-130.48,-93.52,-97.74,-129.73,-148.52,-91.41,-115.91,40.33,192.56,3987.21
7228,-21.04,-1.71,-20.6,-38.32,-8.87,-45.37,2.47,-29.65,-28.97,-25.05,-50.25,-12.12,2.36,-19.15,-42.29,3.94,-8.41,4.7,-4.15,132.02
7229,20.56,49.59,27.68,14.22,36.63,21.53,32.5,4.83,56.88,48.32,7.16,24.01,55.28,22.2,-4.56,48.92,37.3,-206.32,-308.66,-4547.85
7230,-102.78,-86.42,-120.01,-117.07,-119.63,-117.79,-106.77,-103.13,-26.83,-64.56,-116.42,-91.09,-88.71,-124.13,-140.76,-85.93,-110.37,62.91,73.39,2132.35
7231,-61.42,-47.9,-70.36,-81.33,-62.86,-92.11,-62.4,-66.13,-54.47,-63.65,-92.93,-49.42,-47.74,-72.27,-91.26,-41.85,-60.96,99.08,148.56,2685.69
7232,24.75,51.49,34.74,16.76,47.17,16.54,46.18,9.23,33.4,33.79,3.29,29.84,58.9,30.14,2.34,55.72,45.5,-184.81,-282.29,-4353.37
7233,-65.89,-45.29,-75.52,-75.75,-72.76,-70.48,-56.85,-67.69,12.74,-25.06,-76.71,-56.32,-43.67,-78.88,-100.19,-42.24,-62.43,-119.86,-80.4,-500.68
7234,-97.0,-87.2,-114.38,-118.08,-109.46,-125.27,-99.03,-97.13,-65.14,-90.97,-126.55,-82.94,-87.23,-112.76,-132.18,-78.54,-96.91,152.68,225.12,4113.69
7235,9.02,30.79,15.73,-1.79,28.52,-5.73,30.1,-2.06,-0.73,4.65,-18.32,15.06,38.61,16.16,-10.71,37.93,30.1,-53.87,-162.93,-2534.33
7236,-13.87,7.94,-17.33,-23.01,-9.31,-12.0,5.42,-25.27,41.78,17.2,-27.79,-9.48,11.6,-23.66,-45.99,10.38,-5.55,-189.69,-227.57,-3009.11
7237,-109.59,-99.06,-127.53,-127.49,-124.63,-120.34,-102.47,-104.8,-52.85,-89.17,-130.04,-95.13,-101.8,-129.84,-145.77,-94.37,-110.31,88.88,201.32,3935.97
7238,-33.83,-13.9,-29.57,-44.14,-19.62,-47.37,-3.44,-34.04,-44.11,-42.13,-60.68,-23.42,-10.9,-30.66,-51.6,-10.62,-20.59,19.78,-1.27,197.28
7239,-15.01,16.03,-0.98,-11.36,1.18,-5.51,27.32,-13.5,19.94,11.35,-20.74,-8.22,21.28,-7.45,-30.33,13.93,8.94,-241.66,-317.7,-4259.52
7240,-101.32,-84.09,-112.38,-109.44,-118.27,-108.35,-93.07,-89.94,-25.69,-63.71,-108.17,-84.99,-84.94,-115.86,-130.38,-79.9,-97.44,11.95,89.97,2442.18
7241,-36.34,-24.89,-44.89,-56.46,-36.32,-64.76,-41.58,-39.66,-35.61,-44.72,-68.89,-22.83,-25.86,-48.56,-67.19,-16.81,-37.83,190.29,178.56,2843.29
7242,53.93,78.77,64.48,45.97,76.18,48.43,69.93,38.15,54.09,56.71,29.78,59.3,83.39,53.99,27.12,84.55,70.87,-120.4,-254.93,-4216.38
7243,-34.33,-16.18,-44.18,-47.07,-39.85,-37.63,-33.5,-42.18,32.95,-2.45,-50.38,-24.09,-18.18,-54.52,-76.22,-11.84,-33.56,-119.74,-65.04,-424.94
7244,-78.05,-69.57,-95.8,-102.26,-88.98,-104.71,-87.61,-80.13,-54.4,-77.32,-111.53,-63.14,-72.9,-98.21,-115.8,-58.07,-79.23,118.04,233.97,4168.3
7245,24.05,47.92,34.38,15.46,45.84,14.84,49.19,15.03,8.89,16.56,-4.19,32.08,53.39,30.24,4.64,54.98,44.09,-69.97,-153.35,-2514.42
7246,-16.88,9.67,-12.47,-19.36,-9.65,-8.05,10.63,-19.26,37.03,14.91,-26.31,-8.45,12.44,-23.51,-46.07,12.3,-1.96,-184.08,-225.5,-2908.8
7247,-114.24,-103.22,-130.45,-129.02,-130.24,-132.06,-109.76,-105.59,-62.96,-95.82,-134.16,-97.29,-105.96,-134.97,-150.59,-94.78,-117.9,99.07,197.58,4049.9
7248,-19.39,-0.89,-15.25,-29.27,-7.87,-38.32,-3.49,-20.8,-34.92,-31.6,-48.58,-8.12,2.07,-18.31,-42.12,7.2,-7.45,52.3,5.93,186.79
7249,14.8,44.14,27.92,16.45,32.59,21.14,43.85,9.99,42.13,36.31,3.63,20.55,49.02,17.54,-9.56,47.22,34.66,-161.74,-300.48,-4394.42
7250,-90.7,-74.58,-101.42,-98.14,-104.69,-97.36,-79.48,-81.95,-22.67,-58.53,-101.35,-76.97,-76.9,-109.33,-125.73,-68.53,-89.18,63.76,95.43,2304.72
7251,-55.65,-41.56,-58.02,-68.75,-53.35,-74.0,-44.6,-51.05,-57.78,-62.33,-82.62,-42.44,-41.81,-62.78,-80.99,-31.57,-51.86,182.09,164.98,2762.66
7252,18.9,50.23,39.55,24.65,44.69,20.6,56.93,20.2,22.91,29.62,7.84,26.83,56.39,29.63,5.88,54.03,46.8,-142.56,-270.59,-4230.34
7253,-76.45,-53.86,-78.52,-74.47,-82.26,-72.25,-45.92,-64.61,-5.02,-35.47,-78.62,-64.6,-53.32,-87.39,-105.55,-49.37,-59.56,-113.14,-85.4,-362.1
7254,-111.93,-97.26,-118.84,-117.34,-122.47,-129.24,-91.92,-91.66,-83.63,-101.42,-128.13,-94.41,-97.86,-121.03,-135.29,-85.5,-98.04,140.13,229.48,4261.05
7255,-1.29,27.37,17.08,3.52,21.54,-4.98,43.99,5.52,-14.59,-2.26,-16.54,8.25,31.22,13.06,-10.54,35.64,29.94,-96.24,-159.87,-2421.0
7256,-34.65,-4.39,-23.82,-26.12,-26.03,-21.46,4.59,-23.18,20.23,3.64,-33.03,-24.81,-1.88,-31.49,-52.91,1.41,-8.93,-188.91,-229.89,-2880.95
7257,-113.49,-98.58,-123.72,-118.43,-127.61,-123.74,-96.91,-92.57,-60.59,-89.56,-124.02,-96.82,-102.49,-127.48,-139.59,-89.39,-108.26,102.31,213.09,4117.31
7258,-31.87,-9.02,-19.98,-30.17,-16.21,-43.32,4.7,-19.81,-47.45,-38.92,-50.15,-20.7,-8.21,-24.91,-43.63,-0.85,-4.56,35.12,11.05,256.19
7259,4.83,39.68,27.06,18.51,24.57,20.96,50.13,14.51,34.99,31.6,6.13,13.0,41.75,14.67,-7.13,42.24,31.84,-200.74,-295.14,-4311.99
7260,-101.31,-83.76,-107.43,-102.75,-115.7,-101.38,-82.77,-83.55,-35.08,-67.59,-105.24,-88.43,-89.4,-118.65,-131.12,-80.16,-104.3,58.94,92.73,2352.56
7261,-76.03,-59.03,-74.28,-80.8,-74.2,-93.58,-55.14,-59.21,-76.23,-79.3,-95.9,-61.14,-61.47,-81.03,-94.6,-49.19,-65.17,146.23,158.57,2824.13
7262,5.9,39.08,28.62,18.1,30.1,7.55,46.27,16.05,9.99,18.79,1.51,15.8,43.49,20.53,1.88,45.47,38.95,-171.8,-277.13,-4154.62
7263,-74.59,-50.04,-73.11,-66.64,-80.98,-71.35,-49.56,-56.45,-3.76,-31.77,-68.89,-62.77,-53.17,-82.26,-93.27,-46.28,-55.81,-115.88,-78.24,-326.1
7264,-100.69,-86.08,-105.47,-102.82,-110.74,-115.97,-82.09,-79.84,-75.09,-90.59,-112.86,-84.54,-92.24,-110.84,-118.62,-78.52,-97.7,111.71,234.93,4289.15
7265,3.05,32.0,24.89,12.97,25.94,0.33,48.74,16.65,-11.21,3.23,-5.55,12.01,34.83,18.67,1.25,37.03,30.3,-72.97,-151.26,-2416.27
7266,-26.83,4.09,-13.6,-12.01,-18.43,-13.81,17.98,-8.74,29.05,13.88,-17.45,-13.91,5.2,-21.67,-37.62,8.83,-5.68,-138.87,-213.51,-2876.61
7267,-115.44,-99.39,-122.49,-112.76,-128.56,-126.69,-94.91,-87.35,-60.9,-88.13,-117.67,-95.72,-102.93,-126.57,-134.96,-89.35,-107.05,132.19,220.1,4088.36
7268,-30.99,-9.0,-19.37,-25.59,-18.21,-44.81,11.21,-12.9,-45.9,-35.47,-42.76,-19.06,-5.23,-20.05,-35.2,3.03,-1.08,66.66,19.31,247.72
7269,5.91,37.65,25.38,21.79,23.91,15.51,50.78,18.91,34.22,33.56,10.76,15.57,44.04,19.3,1.32,47.26,40.97,-163.16,-287.69,-4346.63
7270,-107.74,-89.81,-111.3,-99.97,-122.7,-110.59,-89.49,-81.67,-39.64,-67.92,-102.69,-90.51,-91.78,-117.5,-124.9,-77.58,-92.3,33.37,98.13,2364.78
7271,-74.95,-59.09,-69.89,-69.88,-75.55,-93.19,-49.16,-52.56,-74.66,-74.48,-85.39,-58.08,-58.09,-72.59,-83.75,-44.23,-53.89,164.12,169.97,2833.55
7272,20.1,50.81,46.22,37.64,44.4,26.66,67.51,31.28,22.71,34.12,19.62,30.6,59.35,39.73,17.75,61.43,62.71,-166.8,-259.99,-4101.68
7273,-80.75,-57.13,-73.76,-67.27,-87.88,-75.85,-38.95,-57.13,-10.59,-34.67,-70.32,-65.22,-54.01,-79.73,-95.32,-46.05,-56.63,-112.28,-74.2,-287.91
7274,-118.8,-105.41,-119.04,-115.88,-133.88,-140.5,-95.75,-90.0,-91.43,-102.55,-122.85,-97.87,-100.94,-117.54,-127.48,-87.24,-97.41,134.41,231.41,4325.68
7275,7.73,34.07,31.83,18.13,27.26,-1.43,62.14,19.53,-8.24,10.89,1.26,20.83,44.4,28.55,8.52,49.57,40.46,-30.87,-145.47,-2369.55
7276,-29.17,-2.0,-12.47,-13.78,-24.53,-16.66,15.0,-13.68,22.77,12.58,-19.63,-18.06,4.42,-22.97,-41.36,6.44,-6.61,-125.21,-217.76,-2854.42
7277,-115.52,-100.96,-117.29,-112.22,-131.75,-119.11,-103.04,-90.86,-64.46,-86.42,-116.24,-94.7,-100.76,-121.96,-133.63,-86.35,-99.12,98.82,211.99,4128.48
7278,-41.38,-17.1,-19.81,-29.75,-26.84,-49.41,-4.82,-20.46,-56.14,-39.98,-47.34,-23.92,-11.22,-23.01,-39.91,-1.86,-6.73,59.76,15.5,315.01
7279,-3.53,31.11,25.17,19.47,14.77,9.82,43.09,13.19,25.56,31.33,8.76,8.8,38.91,16.82,-2.23,40.09,36.27,-193.13,-291.89,-4304.27
7280,-110.84,-89.22,-109.15,-100.58,-123.72,-112.42,-83.21,-83.37,-40.71,-66.16,-100.85,-90.39,-88.91,-112.15,-122.89,-78.04,-95.12,41.85,94.41,2335.09
7281,-84.13,-62.34,-71.97,-73.86,-83.7,-100.27,-46.75,-55.91,-80.04,-76.06,-87.08,-63.28,-59.89,-71.82,-84.19,-48.97,-60.99,156.02,164.11,2866.5
7282,9.53,46.39,44.12,33.15,33.37,15.92,65.92,27.87,15.47,30.75,17.11,23.0,54.29,36.7,16.33,55.77,53.65,-109.22,-260.77,-4136.09
7283,-82.18,-51.86,-68.62,-62.79,-86.48,-71.7,-41.26,-53.74,-7.81,-30.78,-66.57,-65.62,-52.94,-79.36,-93.83,-48.05,-60.47,-58.84,-69.58,-313.76
7284,-117.77,-99.47,-115.7,-112.08,-129.53,-137.86,-90.93,-89.37,-88.15,-100.7,-120.9,-98.05,-101.2,-117.3,-127.47,-89.13,-100.05,123.19,234.71,4315.03
7285,-3.95,28.79,20.94,11.23,16.52,-8.74,52.16,11.38,-13.77,2.41,-6.7,8.87,36.06,20.51,2.48,37.42,42.54,-56.04,-149.51,-2305.73
7286,-43.8,-9.13,-27.13,-24.42,-38.54,-30.4,2.47,-25.96,14.11,0.2,-31.21,-28.3,-4.14,-31.99,-48.78,-2.8,-5.09,-173.4,-228.22,-2806.54
7287,-129.61,-110.94,-132.64,-123.14,-146.73,-148.0,-92.7,-98.7,-72.62,-99.75,-127.35,-106.89,-111.26,-136.28,-142.08,-99.58,-119.26,123.99,208.76,4201.95
7288,-28.15,-3.22,-14.54,-22.38,-17.5,-44.45,20.94,-9.68,-40.56,-31.9,-38.4,-11.55,2.64,-13.88,-29.07,11.3,8.17,110.05,28.25,377.91
7289,3.61,36.5,22.1,16.74,18.96,15.73,54.6,13.88,31.99,28.8,7.26,13.46,44.36,18.4,-1.11,44.31,41.91,-133.38,-286.55,-4279.05
7290,-114.97,-94.92,-119.06,-108.4,-131.91,-118.73,-86.71,-88.2,-43.55,-76.76,-109.94,-95.91,-92.42,-121.64,-132.24,-85.22,-103.08,11.63,91.23,2407.68
7291,-82.41,-62.01,-74.84,-75.69,-83.38,-98.99,-61.36,-58.54,-76.82,-80.72,-90.54,-61.42,-56.15,-72.98,-85.63,-47.94,-57.54,104.33,163.2,2920.7
7292,12.25,48.0,40.35,32.23,34.74,18.42,55.34,24.17,19.56,27.24,15.52,25.19,58.31,35.6,15.85,55.4,51.59,-149.73,-267.2,-4034.97
7293,-61.36,-34.16,-53.91,-47.6,-68.42,-52.91,-37.3,-44.79,11.58,-18.54,-52.09,-43.88,-30.34,-61.42,-77.53,-27.25,-40.55,-99.48,-66.18,-267.95
7294,-97.49,-80.86,-99.39,-96.47,-110.31,-114.73,-83.41,-79.77,-68.65,-89.44,-107.96,-76.08,-80.57,-102.9,-115.65,-68.8,-79.92,123.39,241.62,4369.08
7295,-3.42,27.73,21.77,11.93,15.35,-10.13,34.98,8.24,-15.0,-3.53,-8.15,12.52,36.95,17.35,-2.65,39.1,33.62,-58.85,-153.21,-2319.5
7296,-43.93,-13.82,-26.23,-24.98,-40.54,-33.97,12.83,-25.48,12.08,-5.14,-32.57,-28.44,-4.31,-35.45,-51.51,-1.45,-11.83,-171.57,-231.79,-2825.93
7297,-123.81,-109.25,-128.38,-122.01,-143.77,-133.63,-84.92,-97.58,-72.15,-100.78,-125.05,-103.26,-107.34,-134.1,-142.08,-96.42,-115.77,98.58,214.36,4159.68
7298,-29.41,-9.5,-15.65,-27.27,-19.98,-43.76,-1.88,-16.82,-47.37,-39.3,-43.05,-14.18,0.23,-18.88,-34.2,5.9,-5.68,84.08,22.98,364.76
7299,-2.44,29.23,20.25,16.51,11.69,4.16,44.2,11.26,23.64,23.27,5.82,10.45,42.39,14.81,-0.12,40.87,35.66,-182.14,-295.89,-4248.62
7300,-106.67,-85.24,-107.43,-95.28,-123.6,-115.53,-89.75,-79.5,-35.84,-66.69,-96.4,-81.98,-79.97,-109.01,-113.3,-68.9,-83.05,7.94,99.49,2435.99
7301,-62.18,-44.62,-57.12,-60.03,-62.57,-77.38,-40.76,-45.29,-62.68,-64.3,-71.56,-39.66,-37.69,-56.05,-65.01,-24.77,-33.65,162.4,178.78,2963.0
7302,10.08,42.95,35.62,27.72,31.06,12.11,56.71,22.34,11.86,21.15,13.0,23.78,54.33,31.39,15.17,56.55,52.99,-123.37,-262.85,-4037.22
7303,-84.76,-60.11,-78.87,-69.33,-93.54,-80.83,-50.65,-59.53,-15.32,-42.97,-71.34,-65.78,-53.25,-85.06,-95.91,-45.95,-51.8,-68.24,-76.0,-253.56
7304,-113.83,-97.76,-112.78,-107.4,-125.91,-128.76,-93.42,-85.64,-87.07,-102.82,-116.59,-86.71,-92.07,-113.94,-123.82,-77.05,-87.66,162.4,240.67,4393.57
7305,-5.7,24.59,21.2,11.51,14.91,-8.69,50.66,11.53,-19.71,-3.31,-5.42,12.67,38.3,20.74,1.86,42.48,41.32,-56.23,-147.68,-2253.91
7306,-34.21,-1.44,-15.57,-14.03,-27.52,-21.82,29.15,-13.7,20.05,5.9,-18.96,-17.22,8.6,-20.8,-37.87,11.7,-0.9,-156.73,-219.8,-2800.72
7307,-126.98,-108.99,-128.15,-120.54,-143.42,-131.84,-97.16,-95.04,-74.21,-99.71,-122.5,-103.89,-105.27,-130.85,-138.12,-93.98,-110.91,150.11,212.28,4174.43
7308,-30.81,-5.77,-11.32,-20.02,-18.71,-44.76,27.75,-10.68,-46.87,-35.43,-36.17,-12.11,3.81,-13.03,-28.91,12.22,9.08,93.9,24.22,395.78
7309,0.66,37.71,27.97,24.42,17.06,6.06,55.87,19.51,30.65,31.01,12.69,16.86,50.74,25.05,3.27,51.42,47.99,-180.19,-284.87,-4246.13
7310,-115.33,-93.73,-114.92,-103.54,-131.82,-114.67,-78.13,-86.18,-44.99,-74.34,-105.8,-92.61,-87.51,-115.29,-128.26,-76.86,-87.86,47.16,90.64,2380.44
7311,-85.69,-67.28,-77.73,-78.96,-87.48,-101.9,-36.14,-60.6,-84.52,-85.35,-94.05,-65.48,-60.05,-76.86,-90.33,-48.47,-56.1,138.84,160.82,2924.16
7312,9.93,46.7,41.1,31.75,33.26,17.93,66.68,25.48,14.69,25.34,14.43,25.19,59.23,36.98,14.36,59.35,55.06,-106.26,-265.84,-4068.79
7313,-78.36,-49.15,-66.68,-61.4,-84.54,-72.03,-40.27,-57.56,-5.04,-33.06,-65.31,-58.69,-42.82,-72.35,-90.94,-36.92,-47.33,-72.01,-75.32,-268.59
